payment_id,order_id,payment_date,payment_method,payment_status,amount_paid_gbp,refund_amount_gbp
3215,3215,2025-07-15 09:00:00,Card,Paid,201.21,0.0
3216,3216,2024-10-09 08:00:00,Card,Paid,123.03,0.0
3217,3217,2024-06-29 22:00:00,Google Pay,Partially Refunded,47.14,12.93
3218,3218,2025-09-19 20:00:00,Google Pay,Paid,333.05,0.0
3219,3219,2025-09-13 00:00:00,PayPal,Paid,111.98,0.0
3220,3220,2024-11-06 09:00:00,Buy Now Pay Later,Paid,71.48,16.46
3221,3221,2024-07-29 15:00:00,PayPal,Paid,77.16,0.0
3222,3222,2024-03-08 11:00:00,Apple Pay,Paid,98.62,0.0
3223,3223,2024-04-26 14:00:00,Buy Now Pay Later,Paid,107.27,0.0
3224,3224,2024-08-23 04:00:00,Apple Pay,Paid,379.29,0.0
3225,3225,2025-06-06 01:00:00,Google Pay,Paid,361.72,0.0
3226,3226,2024-01-27 15:00:00,Apple Pay,Paid,57.9,0.0
3227,3227,2024-01-24 17:00:00,Apple Pay,Paid,308.32,0.0
3228,3228,2024-10-23 13:00:00,PayPal,Paid,340.34,0.0
3229,3229,2024-01-08 11:00:00,Google Pay,Paid,468.99,0.0
3230,3230,2025-08-11 20:00:00,PayPal,Paid,838.74,0.0
3231,3231,2024-06-08 09:00:00,PayPal,Paid,35.18,0.0
3232,3232,2025-09-17 07:00:00,Card,Paid,24.72,0.0
3233,3233,2024-11-29 21:00:00,Card,Paid,21.57,0.0
3234,3234,2025-01-23 15:00:00,Card,Paid,139.32,0.0
3235,3235,2024-07-07 01:00:00,Apple Pay,Paid,614.35,0.0
3236,3236,2025-08-28 16:00:00,Google Pay,Paid,125.26,0.0
3237,3237,2024-03-26 08:00:00,Card,Paid,70.22,14.08
3238,3238,2024-04-05 13:00:00,Apple Pay,Paid,153.11,0.0
3239,3239,2024-03-14 11:00:00,PayPal,Paid,351.58,0.0
3240,3240,2025-11-07 22:00:00,Google Pay,Paid,244.13,0.0
3241,3241,2024-10-02 23:00:00,Card,Paid,391.12,0.0
3242,3242,2025-12-05 13:00:00,Apple Pay,Paid,119.12,0.0
3243,3243,2024-01-07 08:00:00,Buy Now Pay Later,Paid,82.11,0.0
3244,3244,2025-03-28 18:00:00,PayPal,Paid,254.36,0.0
3245,3245,2025-12-29 07:00:00,Apple Pay,Paid,125.82,0.0
3246,3246,2024-05-14 17:00:00,Buy Now Pay Later,Paid,595.89,0.0
3247,3247,2025-11-02 08:00:00,PayPal,Paid,234.56,0.0
3248,3248,2024-11-06 08:00:00,Google Pay,Refunded,50.11,50.11
3249,3249,2024-11-10 08:00:00,PayPal,Paid,342.27,0.0
3250,3250,2025-12-20 08:00:00,Apple Pay,Refunded,106.6,106.6
3251,3251,2025-12-04 23:00:00,Apple Pay,Paid,171.92,0.0
3252,3252,2024-05-03 14:00:00,Buy Now Pay Later,Paid,57.15,0.0
3253,3253,2024-01-19 16:00:00,PayPal,Paid,102.97,0.0
3254,3254,2025-04-04 21:00:00,Google Pay,Paid,277.9,0.0
3255,3255,2025-04-05 09:00:00,Card,Refunded,525.03,525.03
3256,3256,2024-09-13 02:00:00,Buy Now Pay Later,Paid,906.97,0.0
3257,3257,2025-05-21 18:00:00,Google Pay,Paid,254.99,0.0
3258,3258,2025-03-26 09:00:00,Google Pay,Paid,105.45,0.0
3259,3259,2024-08-08 03:00:00,Google Pay,Paid,66.61,0.0
3260,3260,2025-01-12 11:00:00,PayPal,Paid,31.1,0.0
3261,3261,2025-07-18 07:00:00,Apple Pay,Paid,455.49,0.0
3262,3262,2025-12-04 19:00:00,Buy Now Pay Later,Paid,157.8,0.0
3263,3263,2024-10-02 20:00:00,Google Pay,Paid,347.08,0.0
3264,3264,2025-09-13 16:00:00,Apple Pay,Paid,177.06,0.0
3265,3265,2025-06-13 03:00:00,Apple Pay,Paid,279.8,0.0
3266,3266,2024-09-01 23:00:00,PayPal,Paid,51.73,0.0
3267,3267,2025-05-30 06:00:00,Buy Now Pay Later,Paid,278.99,0.0
3268,3268,2024-10-31 05:00:00,Google Pay,Paid,273.62,0.0
3269,3269,2024-02-07 12:00:00,Google Pay,Paid,136.8,0.0
3270,3270,2025-02-03 01:00:00,PayPal,Paid,109.84,0.0
3271,3271,2025-12-24 05:00:00,Buy Now Pay Later,Partially Refunded,146.38,78.66
3272,3272,2025-06-08 12:00:00,Buy Now Pay Later,Paid,207.27,0.0
3273,3273,2024-12-04 12:00:00,Google Pay,Paid,144.8,0.0
3274,3274,2024-11-16 04:00:00,Buy Now Pay Later,Paid,217.47,0.0
3275,3275,2025-05-04 08:00:00,Google Pay,Paid,130.26,0.0
3276,3276,2024-05-27 03:00:00,Buy Now Pay Later,Paid,139.31,0.0
3277,3277,2024-02-19 13:00:00,PayPal,Paid,108.04,0.0
3278,3278,2025-05-11 00:00:00,Card,Paid,534.63,0.0
3279,3279,2025-11-04 00:00:00,Google Pay,Paid,175.65,0.0
3280,3280,2024-07-10 14:00:00,PayPal,Paid,405.43,0.0
3281,3281,2024-09-18 22:00:00,Buy Now Pay Later,Paid,41.96,0.0
3282,3282,2024-03-28 04:00:00,Buy Now Pay Later,Paid,59.72,0.0
3283,3283,2025-11-04 17:00:00,Card,Paid,124.08,0.0
3284,3284,2024-10-11 10:00:00,Card,Paid,282.08,0.0
3285,3285,2025-08-09 06:00:00,PayPal,Paid,225.84,0.0
3286,3286,2025-12-14 10:00:00,Apple Pay,Failed,0.0,0.0
3287,3287,2025-12-04 03:00:00,Card,Paid,81.85,0.0
3288,3288,2024-01-25 21:00:00,PayPal,Paid,394.18,0.0
3289,3289,2024-05-22 11:00:00,Buy Now Pay Later,Paid,127.3,0.0
3290,3290,2025-12-03 23:00:00,Apple Pay,Paid,163.23,0.0
3291,3291,2024-07-29 13:00:00,Apple Pay,Paid,620.61,0.0
3292,3292,2024-07-11 03:00:00,Buy Now Pay Later,Paid,345.67,0.0
3293,3293,2025-11-16 21:00:00,Buy Now Pay Later,Paid,125.16,0.0
3294,3294,2025-07-22 15:00:00,Card,Paid,154.7,0.0
3295,3295,2025-12-18 08:00:00,Buy Now Pay Later,Paid,139.33,0.0
3296,3296,2024-03-06 17:00:00,Google Pay,Paid,104.01,0.0
3297,3297,2024-12-07 00:00:00,PayPal,Paid,762.65,0.0
3298,3298,2025-03-21 22:00:00,PayPal,Paid,233.41,0.0
3299,3299,2024-05-15 14:00:00,Buy Now Pay Later,Paid,167.99,0.0
3300,3300,2024-12-20 19:00:00,Card,Paid,111.97,0.0
3301,3301,2024-10-06 00:00:00,Card,Paid,198.11,0.0
3302,3302,2024-05-16 11:00:00,Card,Refunded,301.79,301.79
3303,3303,2024-04-08 13:00:00,Apple Pay,Paid,358.93,0.0
3304,3304,2025-12-13 00:00:00,PayPal,Paid,63.66,0.0
3305,3305,2024-01-15 22:00:00,Apple Pay,Paid,197.05,0.0
3306,3306,2025-09-07 00:00:00,Buy Now Pay Later,Paid,262.33,0.0
3307,3307,2024-12-01 16:00:00,Apple Pay,Refunded,400.1,400.1
3308,3308,2024-10-08 10:00:00,Buy Now Pay Later,Paid,280.55,0.0
3309,3309,2024-01-02 01:00:00,Apple Pay,Paid,210.53,0.0
3310,3310,2025-11-06 17:00:00,Card,Paid,61.27,0.0
3311,3311,2024-02-25 05:00:00,Buy Now Pay Later,Paid,351.26,0.0
3312,3312,2024-05-11 23:00:00,Buy Now Pay Later,Paid,226.07,0.0
3313,3313,2024-11-29 01:00:00,Google Pay,Paid,52.49,0.0
3314,3314,2024-05-29 11:00:00,Buy Now Pay Later,Paid,328.01,0.0
3315,3315,2024-06-29 15:00:00,Apple Pay,Paid,75.51,0.0
3316,3316,2025-01-31 13:00:00,Google Pay,Paid,678.5,0.0
3317,3317,2024-10-28 06:00:00,Card,Paid,808.24,0.0
3318,3318,2025-03-21 19:00:00,Buy Now Pay Later,Paid,111.14,0.0
3319,3319,2024-05-02 13:00:00,Card,Paid,170.2,0.0
3320,3320,2024-11-24 02:00:00,PayPal,Paid,241.27,0.0
3321,3321,2025-06-16 18:00:00,Apple Pay,Paid,113.88,0.0
3322,3322,2025-04-04 01:00:00,PayPal,Paid,329.15,0.0
3323,3323,2025-09-27 02:00:00,Apple Pay,Paid,156.92,0.0
3324,3324,2024-02-03 17:00:00,Google Pay,Paid,122.85,0.0
3325,3325,2024-03-15 06:00:00,PayPal,Paid,195.56,0.0
3326,3326,2024-12-16 21:00:00,PayPal,Paid,171.35,0.0
3327,3327,2024-04-19 14:00:00,Buy Now Pay Later,Partially Refunded,449.24,230.08
3328,3328,2024-10-26 12:00:00,PayPal,Paid,153.45,0.0
3329,3329,2024-02-21 19:00:00,Apple Pay,Paid,227.77,0.0
3330,3330,2025-05-16 14:00:00,Apple Pay,Paid,72.55,0.0
3331,3331,2024-03-18 07:00:00,Apple Pay,Paid,167.01,0.0
3332,3332,2024-04-06 15:00:00,Buy Now Pay Later,Paid,398.48,0.0
3333,3333,2024-05-19 23:00:00,Buy Now Pay Later,Paid,32.44,0.0
3334,3334,2024-03-03 11:00:00,Apple Pay,Paid,357.09,0.0
3335,3335,2024-10-20 06:00:00,Google Pay,Paid,208.33,0.0
3336,3336,2024-09-01 16:00:00,PayPal,Paid,432.2,0.0
3337,3337,2025-06-27 14:00:00,Google Pay,Paid,208.54,0.0
3338,3338,2024-10-31 00:00:00,Card,Paid,428.76,0.0
3339,3339,2025-01-13 13:00:00,PayPal,Paid,109.95,0.0
3340,3340,2024-03-13 10:00:00,Google Pay,Paid,380.38,0.0
3341,3341,2024-10-23 05:00:00,Google Pay,Paid,90.41,0.0
3342,3342,2025-02-04 19:00:00,Google Pay,Paid,222.91,0.0
3343,3343,2024-10-22 09:00:00,Card,Paid,388.72,0.0
3344,3344,2025-10-28 22:00:00,Apple Pay,Refunded,365.15,365.15
3345,3345,2025-11-03 20:00:00,Google Pay,Paid,184.61,0.0
3346,3346,2024-05-30 07:00:00,Buy Now Pay Later,Paid,153.06,0.0
3347,3347,2025-10-02 05:00:00,Card,Paid,300.01,0.0
3348,3348,2024-06-23 16:00:00,PayPal,Paid,371.97,0.0
3349,3349,2024-09-04 22:00:00,Google Pay,Paid,192.16,0.0
3350,3350,2024-01-16 09:00:00,Card,Paid,374.88,0.0
3351,3351,2025-06-17 16:00:00,PayPal,Paid,198.07,0.0
3352,3352,2025-04-16 08:00:00,Card,Paid,809.85,0.0
3353,3353,2024-07-22 23:00:00,Buy Now Pay Later,Paid,208.54,0.0
3354,3354,2025-01-31 19:00:00,Apple Pay,Paid,219.82,0.0
3355,3355,2025-08-04 14:00:00,Buy Now Pay Later,Paid,345.22,0.0
3356,3356,2024-06-13 10:00:00,Buy Now Pay Later,Refunded,44.37,44.37
3357,3357,2024-07-13 06:00:00,Google Pay,Paid,155.46,0.0
3358,3358,2024-08-14 03:00:00,PayPal,Paid,399.83,0.0
3359,3359,2025-07-06 16:00:00,Card,Paid,401.21,0.0
3360,3360,2024-02-06 01:00:00,PayPal,Paid,351.36,0.0
3361,3361,2024-05-15 22:00:00,Buy Now Pay Later,Paid,356.33,0.0
3362,3362,2025-11-25 15:00:00,Google Pay,Paid,160.73,0.0
3363,3363,2024-12-06 22:00:00,Google Pay,Paid,61.44,0.0
3364,3364,2024-10-23 17:00:00,Apple Pay,Paid,50.27,0.0
3365,3365,2025-03-01 12:00:00,PayPal,Paid,273.03,0.0
3366,3366,2025-06-24 11:00:00,Card,Paid,506.19,0.0
3367,3367,2024-07-06 02:00:00,Google Pay,Paid,131.17,0.0
3368,3368,2024-01-13 15:00:00,Apple Pay,Paid,153.56,0.0
3369,3369,2024-05-08 07:00:00,Buy Now Pay Later,Paid,280.52,0.0
3370,3370,2025-10-23 19:00:00,Buy Now Pay Later,Paid,136.43,0.0
3371,3371,2025-05-26 07:00:00,Google Pay,Paid,919.87,0.0
3372,3372,2024-04-08 04:00:00,Card,Paid,139.12,0.0
3373,3373,2025-11-29 10:00:00,Apple Pay,Paid,52.08,0.0
3374,3374,2024-12-13 07:00:00,Apple Pay,Paid,253.68,0.0
3375,3375,2024-06-25 18:00:00,PayPal,Paid,51.95,0.0
3376,3376,2024-01-14 01:00:00,Buy Now Pay Later,Paid,175.25,0.0
3377,3377,2024-08-29 10:00:00,Card,Paid,128.11,0.0
3378,3378,2025-06-07 22:00:00,Buy Now Pay Later,Paid,236.48,0.0
3379,3379,2024-12-02 01:00:00,Google Pay,Paid,195.29,0.0
3380,3380,2025-03-09 02:00:00,Buy Now Pay Later,Paid,419.75,0.0
3381,3381,2025-03-14 03:00:00,PayPal,Paid,37.48,0.0
3382,3382,2025-10-13 03:00:00,Google Pay,Paid,129.48,0.0
3383,3383,2025-11-27 12:00:00,PayPal,Paid,238.97,0.0
3384,3384,2024-08-22 03:00:00,Google Pay,Paid,292.22,0.0
3385,3385,2025-04-20 11:00:00,Buy Now Pay Later,Paid,61.72,0.0
3386,3386,2024-11-10 11:00:00,Card,Paid,17.07,0.0
3387,3387,2024-12-01 15:00:00,Card,Paid,308.14,0.0
3388,3388,2024-09-07 05:00:00,PayPal,Paid,268.89,0.0
3389,3389,2024-09-03 10:00:00,Card,Paid,1355.17,0.0
3390,3390,2025-03-31 03:00:00,Card,Paid,257.39,0.0
3391,3391,2024-04-05 07:00:00,Buy Now Pay Later,Failed,0.0,0.0
3392,3392,2024-07-10 06:00:00,Buy Now Pay Later,Paid,55.38,0.0
3393,3393,2025-03-08 19:00:00,Card,Paid,202.51,0.0
3394,3394,2025-07-28 16:00:00,Buy Now Pay Later,Paid,214.06,0.0
3395,3395,2025-10-25 03:00:00,Buy Now Pay Later,Paid,74.84,0.0
3396,3396,2025-10-17 15:00:00,Buy Now Pay Later,Paid,39.98,0.0
3397,3397,2025-04-11 10:00:00,Google Pay,Paid,300.27,0.0
3398,3398,2024-11-16 00:00:00,Card,Paid,140.18,0.0
3399,3399,2024-07-21 19:00:00,Google Pay,Paid,52.55,0.0
3400,3400,2025-11-26 16:00:00,PayPal,Paid,303.87,0.0
3401,3401,2025-12-23 22:00:00,Apple Pay,Paid,49.76,0.0
3402,3402,2025-06-06 14:00:00,Card,Paid,135.62,0.0
3403,3403,2024-09-05 15:00:00,PayPal,Paid,661.64,0.0
3404,3404,2024-02-22 07:00:00,Buy Now Pay Later,Paid,473.76,0.0
3405,3405,2025-04-15 06:00:00,Google Pay,Paid,291.67,0.0
3406,3406,2024-01-12 19:00:00,Card,Failed,0.0,0.0
3407,3407,2024-06-28 14:00:00,Apple Pay,Paid,50.47,0.0
3408,3408,2025-02-20 22:00:00,Buy Now Pay Later,Paid,283.01,0.0
3409,3409,2024-01-11 20:00:00,Google Pay,Paid,77.33,0.0
3410,3410,2024-01-20 01:00:00,Google Pay,Paid,153.39,0.0
3411,3411,2024-09-09 03:00:00,Google Pay,Paid,197.08,0.0
3412,3412,2025-04-27 04:00:00,Buy Now Pay Later,Paid,9.47,0.0
3413,3413,2025-07-07 12:00:00,Card,Paid,258.54,0.0
3414,3414,2025-04-12 21:00:00,Apple Pay,Paid,294.15,0.0
3415,3415,2024-12-07 02:00:00,Card,Paid,36.08,0.0
3416,3416,2024-05-09 20:00:00,Buy Now Pay Later,Paid,275.73,0.0
3417,3417,2025-01-31 06:00:00,Card,Paid,73.35,0.0
3418,3418,2025-02-26 09:00:00,Buy Now Pay Later,Paid,41.17,0.0
3419,3419,2024-10-24 04:00:00,Apple Pay,Paid,565.51,0.0
3420,3420,2024-07-30 20:00:00,Google Pay,Paid,455.84,0.0
3421,3421,2024-12-20 00:00:00,Buy Now Pay Later,Paid,101.38,0.0
3422,3422,2024-06-23 05:00:00,Buy Now Pay Later,Paid,82.67,0.0
3423,3423,2025-04-05 10:00:00,Buy Now Pay Later,Paid,85.37,0.0
3424,3424,2025-12-02 14:00:00,Google Pay,Paid,580.49,0.0
3425,3425,2024-01-20 15:00:00,Google Pay,Paid,36.85,0.0
3426,3426,2024-10-15 23:00:00,Card,Partially Refunded,328.22,193.44
3427,3427,2025-08-05 11:00:00,Buy Now Pay Later,Paid,66.7,0.0
3428,3428,2025-07-26 23:00:00,Card,Paid,390.18,0.0
3429,3429,2025-03-07 06:00:00,PayPal,Paid,337.35,0.0
3430,3430,2024-04-17 19:00:00,Google Pay,Paid,468.82,0.0
3431,3431,2025-12-02 13:00:00,Google Pay,Paid,191.99,0.0
3432,3432,2025-11-12 21:00:00,PayPal,Paid,63.56,0.0
3433,3433,2025-07-21 19:00:00,Apple Pay,Paid,209.78,0.0
3434,3434,2025-11-18 06:00:00,Buy Now Pay Later,Paid,245.71,0.0
3435,3435,2024-11-23 17:00:00,Apple Pay,Paid,333.54,0.0
3436,3436,2024-09-06 12:00:00,Apple Pay,Paid,325.7,0.0
3437,3437,2025-05-07 19:00:00,Buy Now Pay Later,Paid,38.41,0.0
3438,3438,2025-08-06 14:00:00,Apple Pay,Paid,63.84,0.0
3439,3439,2025-11-21 03:00:00,Apple Pay,Paid,108.04,0.0
3440,3440,2024-06-09 09:00:00,Google Pay,Paid,323.34,0.0
3441,3441,2025-01-18 19:00:00,Apple Pay,Failed,0.0,0.0
3442,3442,2025-11-15 13:00:00,Buy Now Pay Later,Paid,66.61,0.0
3443,3443,2024-12-27 13:00:00,Apple Pay,Paid,140.09,0.0
3444,3444,2025-09-29 12:00:00,Apple Pay,Paid,152.86,0.0
3445,3445,2025-09-26 10:00:00,PayPal,Paid,34.56,0.0
3446,3446,2024-05-05 16:00:00,Apple Pay,Refunded,29.07,29.07
3447,3447,2025-03-28 12:00:00,Buy Now Pay Later,Paid,216.94,0.0
3448,3448,2025-01-09 21:00:00,Buy Now Pay Later,Paid,90.94,0.0
3449,3449,2024-09-07 07:00:00,Card,Paid,201.63,0.0
3450,3450,2025-08-21 22:00:00,Buy Now Pay Later,Paid,317.2,0.0
3451,3451,2025-05-28 06:00:00,Card,Paid,219.84,0.0
3452,3452,2024-05-04 17:00:00,Buy Now Pay Later,Paid,165.93,0.0
3453,3453,2024-02-15 02:00:00,PayPal,Paid,48.75,0.0
3454,3454,2025-10-08 22:00:00,Google Pay,Paid,279.56,0.0
3455,3455,2025-01-27 01:00:00,Card,Paid,87.75,0.0
3456,3456,2024-06-21 00:00:00,Card,Paid,119.24,0.0
3457,3457,2025-05-10 18:00:00,Buy Now Pay Later,Paid,75.77,0.0
3458,3458,2025-02-13 08:00:00,PayPal,Paid,30.89,0.0
3459,3459,2025-04-06 12:00:00,Buy Now Pay Later,Refunded,171.45,171.45
3460,3460,2025-11-03 15:00:00,Apple Pay,Paid,50.73,0.0
3461,3461,2025-07-26 04:00:00,Google Pay,Paid,46.93,0.0
3462,3462,2025-05-21 23:00:00,Buy Now Pay Later,Paid,52.37,0.0
3463,3463,2024-06-01 16:00:00,Apple Pay,Paid,169.77,0.0
3464,3464,2025-01-29 19:00:00,Google Pay,Paid,161.88,8.66
3465,3465,2025-09-27 06:00:00,Buy Now Pay Later,Paid,189.27,0.0
3466,3466,2025-05-06 22:00:00,Google Pay,Paid,403.42,0.0
3467,3467,2024-02-08 20:00:00,Apple Pay,Paid,87.66,0.0
3468,3468,2024-04-29 00:00:00,PayPal,Paid,448.23,0.0
3469,3469,2025-12-03 23:00:00,Apple Pay,Paid,218.75,0.0
3470,3470,2025-06-14 06:00:00,Google Pay,Paid,286.4,0.0
3471,3471,2024-05-10 06:00:00,Apple Pay,Paid,167.57,0.0
3472,3472,2025-04-13 03:00:00,Card,Paid,160.91,0.0
3473,3473,2024-07-17 03:00:00,Google Pay,Paid,192.09,0.0
3474,3474,2025-05-04 02:00:00,Apple Pay,Paid,143.57,0.0
3475,3475,2025-11-17 05:00:00,Google Pay,Paid,195.14,0.0
3476,3476,2025-03-20 14:00:00,Buy Now Pay Later,Paid,260.34,0.0
3477,3477,2024-01-22 16:00:00,Google Pay,Paid,198.2,0.0
3478,3478,2025-11-17 06:00:00,Apple Pay,Paid,363.3,0.0
3479,3479,2025-10-02 06:00:00,Google Pay,Paid,231.85,0.0
3480,3480,2025-11-16 19:00:00,Card,Paid,192.75,0.0
3481,3481,2025-05-24 21:00:00,Card,Paid,32.66,0.0
3482,3482,2025-08-27 01:00:00,Apple Pay,Paid,40.41,0.0
3483,3483,2025-09-30 17:00:00,Card,Paid,372.4,0.0
3484,3484,2025-04-28 22:00:00,Google Pay,Paid,154.5,0.0
3485,3485,2025-10-11 17:00:00,Apple Pay,Paid,439.23,0.0
3486,3486,2025-08-06 15:00:00,Google Pay,Paid,38.26,0.0
3487,3487,2025-08-30 16:00:00,Google Pay,Paid,381.12,0.0
3488,3488,2024-06-15 08:00:00,Card,Paid,206.35,0.0
3489,3489,2025-08-03 22:00:00,PayPal,Paid,63.26,0.0
3490,3490,2025-02-24 15:00:00,Buy Now Pay Later,Paid,100.02,0.0
3491,3491,2024-12-03 07:00:00,Apple Pay,Paid,117.81,0.0
3492,3492,2024-03-11 12:00:00,PayPal,Paid,79.02,0.0
3493,3493,2025-11-11 13:00:00,Card,Paid,441.39,0.0
3494,3494,2025-07-14 08:00:00,Apple Pay,Paid,241.88,0.0
3495,3495,2025-04-23 21:00:00,Google Pay,Paid,51.93,0.0
3496,3496,2025-06-18 08:00:00,Apple Pay,Paid,184.63,0.0
3497,3497,2025-03-27 12:00:00,Apple Pay,Paid,104.25,0.0
3498,3498,2024-05-23 15:00:00,PayPal,Paid,950.26,0.0
3499,3499,2025-05-26 00:00:00,Card,Paid,56.79,0.0
3500,3500,2024-12-19 03:00:00,PayPal,Failed,0.0,0.0
3501,3501,2025-04-23 20:00:00,Card,Paid,64.47,0.0
3502,3502,2024-01-02 21:00:00,Google Pay,Paid,461.27,0.0
3503,3503,2024-07-02 16:00:00,Apple Pay,Paid,165.87,0.0
3504,3504,2025-03-28 07:00:00,Buy Now Pay Later,Paid,137.44,0.0
3505,3505,2024-10-22 11:00:00,PayPal,Paid,309.71,0.0
3506,3506,2024-08-03 13:00:00,Apple Pay,Paid,232.69,0.0
3507,3507,2025-07-01 13:00:00,Buy Now Pay Later,Paid,227.32,0.0
3508,3508,2025-01-24 08:00:00,Buy Now Pay Later,Paid,265.8,0.0
3509,3509,2025-02-18 00:00:00,PayPal,Paid,205.88,0.0
3510,3510,2025-01-19 00:00:00,PayPal,Paid,43.11,0.0
3511,3511,2024-11-17 00:00:00,Buy Now Pay Later,Paid,118.2,0.0
3512,3512,2024-07-16 06:00:00,Apple Pay,Paid,205.41,0.0
3513,3513,2024-09-22 07:00:00,Card,Paid,42.67,0.0
3514,3514,2024-10-30 08:00:00,Google Pay,Paid,665.9,0.0
3515,3515,2025-03-28 00:00:00,Buy Now Pay Later,Paid,96.55,0.0
3516,3516,2025-07-04 15:00:00,PayPal,Paid,93.53,0.0
3517,3517,2025-03-11 14:00:00,Apple Pay,Paid,200.06,0.0
3518,3518,2025-01-18 17:00:00,Apple Pay,Paid,269.63,0.0
3519,3519,2025-04-01 18:00:00,Card,Paid,82.68,0.0
3520,3520,2024-02-18 00:00:00,Buy Now Pay Later,Paid,303.38,0.0
3521,3521,2025-02-04 16:00:00,Buy Now Pay Later,Paid,375.84,0.0
3522,3522,2025-07-07 08:00:00,Buy Now Pay Later,Paid,289.76,0.0
3523,3523,2025-07-07 00:00:00,Apple Pay,Paid,101.88,0.0
3524,3524,2024-05-18 08:00:00,Buy Now Pay Later,Paid,50.83,0.0
3525,3525,2024-11-23 01:00:00,Buy Now Pay Later,Paid,428.39,0.0
3526,3526,2025-08-28 11:00:00,Buy Now Pay Later,Paid,345.16,0.0
3527,3527,2024-12-26 05:00:00,Apple Pay,Paid,220.78,0.0
3528,3528,2024-02-02 11:00:00,PayPal,Paid,89.95,0.0
3529,3529,2025-07-21 23:00:00,Google Pay,Paid,11.14,0.0
3530,3530,2024-08-23 22:00:00,Google Pay,Paid,257.29,0.0
3531,3531,2024-12-07 17:00:00,Card,Paid,419.28,0.0
3532,3532,2024-03-23 19:00:00,PayPal,Paid,54.58,0.0
3533,3533,2024-11-09 03:00:00,PayPal,Paid,88.74,0.0
3534,3534,2025-02-02 03:00:00,Buy Now Pay Later,Paid,104.17,0.0
3535,3535,2024-12-30 20:00:00,Buy Now Pay Later,Paid,356.44,0.0
3536,3536,2025-03-10 12:00:00,Google Pay,Paid,308.02,0.0
3537,3537,2025-03-08 14:00:00,PayPal,Paid,187.43,0.0
3538,3538,2025-09-05 16:00:00,PayPal,Paid,40.72,0.0
3539,3539,2024-11-17 10:00:00,PayPal,Paid,110.24,0.0
3540,3540,2024-10-24 15:00:00,Card,Paid,417.62,0.0
3541,3541,2025-10-08 04:00:00,Buy Now Pay Later,Paid,416.65,0.0
3542,3542,2024-10-06 03:00:00,Card,Paid,197.13,0.0
3543,3543,2025-06-13 03:00:00,Buy Now Pay Later,Paid,58.17,0.0
3544,3544,2024-04-14 20:00:00,Google Pay,Paid,216.31,0.0
3545,3545,2024-01-21 13:00:00,Buy Now Pay Later,Paid,115.67,0.0
3546,3546,2025-04-06 12:00:00,Card,Paid,115.68,0.0
3547,3547,2024-07-10 20:00:00,PayPal,Paid,751.16,0.0
3548,3548,2024-02-26 05:00:00,Google Pay,Paid,167.12,0.0
3549,3549,2024-10-21 12:00:00,Buy Now Pay Later,Paid,287.32,0.0
3550,3550,2024-05-18 23:00:00,Card,Paid,208.78,0.0
3551,3551,2025-10-30 09:00:00,PayPal,Paid,116.58,0.0
3552,3552,2025-12-05 14:00:00,Google Pay,Refunded,263.45,263.45
3553,3553,2024-03-29 00:00:00,Apple Pay,Paid,100.62,0.0
3554,3554,2025-12-23 21:00:00,Apple Pay,Paid,145.15,0.0
3555,3555,2024-06-12 18:00:00,Google Pay,Paid,20.14,0.0
3556,3556,2025-11-10 13:00:00,Card,Paid,31.96,0.0
3557,3557,2024-02-25 09:00:00,Card,Paid,133.32,0.0
3558,3558,2025-03-10 07:00:00,PayPal,Paid,200.71,0.0
3559,3559,2025-04-10 20:00:00,Google Pay,Paid,185.1,0.0
3560,3560,2024-04-11 23:00:00,Apple Pay,Paid,25.57,0.0
3561,3561,2024-11-14 18:00:00,Buy Now Pay Later,Paid,396.42,0.0
3562,3562,2024-01-07 23:00:00,PayPal,Paid,353.5,0.0
3563,3563,2024-05-25 07:00:00,Buy Now Pay Later,Paid,171.57,0.0
3564,3564,2024-02-14 04:00:00,Buy Now Pay Later,Paid,353.25,0.0
3565,3565,2024-06-17 07:00:00,Google Pay,Paid,182.51,0.0
3566,3566,2024-11-10 04:00:00,Buy Now Pay Later,Paid,416.25,0.0
3567,3567,2025-07-17 03:00:00,PayPal,Paid,25.88,0.0
3568,3568,2025-06-07 20:00:00,Google Pay,Paid,462.62,0.0
3569,3569,2025-05-24 23:00:00,Card,Paid,175.84,0.0
3570,3570,2025-05-01 16:00:00,Google Pay,Paid,224.97,0.0
3571,3571,2024-10-30 01:00:00,Google Pay,Partially Refunded,56.34,9.44
3572,3572,2025-11-17 21:00:00,Card,Paid,177.14,0.0
3573,3573,2024-05-30 13:00:00,Apple Pay,Paid,1637.48,0.0
3574,3574,2025-06-12 17:00:00,Buy Now Pay Later,Paid,20.02,0.0
3575,3575,2024-05-28 01:00:00,Card,Paid,552.76,0.0
3576,3576,2024-04-13 23:00:00,Buy Now Pay Later,Paid,116.76,0.0
3577,3577,2024-09-17 08:00:00,PayPal,Paid,24.4,0.0
3578,3578,2025-01-12 02:00:00,Apple Pay,Paid,594.04,0.0
3579,3579,2024-12-28 23:00:00,Google Pay,Paid,274.47,0.0
3580,3580,2024-09-17 15:00:00,Apple Pay,Paid,73.13,0.0
3581,3581,2025-04-13 11:00:00,Buy Now Pay Later,Paid,63.57,0.0
3582,3582,2024-04-11 03:00:00,Card,Paid,162.9,0.0
3583,3583,2025-03-24 13:00:00,Google Pay,Paid,179.13,0.0
