shipment_id,order_id,carrier,shipped_date,delivered_date,delivery_service,shipment_status
3178,3353,DPD,2024-07-24,2024-07-25,Next Day,Delivered
3179,3354,Evri,2025-02-03,2025-02-04,Next Day,In Transit
3180,3355,Yodel,2025-08-09,2025-08-12,Standard,Delivered
3181,3356,DPD,2024-06-14,2024-06-16,Next Day,Delivered
3182,3357,Yodel,2024-07-21,2024-07-23,Click & Collect,Delivered
3183,3358,Royal Mail,2024-08-16,2024-08-19,Click & Collect,Delivered
3184,3359,DPD,2025-07-07,2025-07-10,Standard,Delayed
3185,3361,Yodel,2024-05-19,2024-05-22,Standard,Delivered
3186,3362,DPD,2025-11-27,2025-11-30,Next Day,Delivered
3187,3363,Yodel,2024-12-06,2024-12-07,Standard,Delivered
3188,3364,Royal Mail,2024-10-24,2024-10-27,Click & Collect,In Transit
3189,3365,Evri,2025-03-03,2025-03-04,Click & Collect,Delivered
3190,3366,DPD,2025-06-23,2025-06-26,Next Day,Delivered
3191,3367,Yodel,2024-07-11,2024-07-13,Standard,Delivered
3192,3368,DPD,2024-01-15,2024-01-18,Click & Collect,Delayed
3193,3369,Royal Mail,2024-05-08,2024-05-09,Standard,Delivered
3194,3370,Yodel,2025-10-22,2025-10-23,Click & Collect,Delivered
3195,3371,Royal Mail,2025-05-29,2025-05-30,Next Day,In Transit
3196,3372,Royal Mail,2024-04-09,2024-04-10,Click & Collect,In Transit
3197,3373,Evri,2025-11-29,2025-11-30,Click & Collect,Delivered
3198,3374,Royal Mail,2024-12-15,2024-12-17,Next Day,In Transit
3199,3375,Royal Mail,2024-06-26,2024-06-27,Next Day,Delivered
3200,3376,Yodel,2024-01-14,2024-01-16,Next Day,In Transit
3201,3377,Evri,2024-08-29,2024-09-01,Next Day,In Transit
3202,3378,Yodel,2025-06-11,2025-06-13,Click & Collect,Delivered
3203,3379,Yodel,2024-12-05,2024-12-06,Click & Collect,Delivered
3204,3380,DPD,2025-03-09,2025-03-11,Standard,In Transit
3205,3381,Evri,2025-03-17,2025-03-18,Next Day,Delivered
3206,3382,DPD,2025-10-17,2025-10-20,Standard,Delivered
3207,3383,Evri,2025-11-26,2025-11-29,Next Day,Delayed
3208,3384,Evri,2024-08-24,2024-08-26,Standard,Delayed
3209,3385,DPD,2025-04-22,2025-04-26,Click & Collect,Delayed
3210,3386,Yodel,2024-11-14,2024-11-16,Standard,Delayed
3211,3387,DPD,2024-12-03,2024-12-04,Standard,Delivered
3212,3388,Yodel,2024-09-06,2024-09-07,Standard,Delivered
3213,3389,Royal Mail,2024-09-04,2024-09-05,Next Day,Delivered
3214,3390,Evri,2025-04-07,2025-04-10,Click & Collect,Delivered
3215,3391,Royal Mail,2024-04-08,2024-04-10,Standard,Delivered
3216,3392,Yodel,2024-07-13,2024-07-16,Standard,Delivered
3217,3393,DPD,2025-03-10,2025-03-12,Click & Collect,Delivered
3218,3394,Royal Mail,2025-07-30,2025-08-03,Standard,Delivered
3219,3395,Evri,2025-10-25,2025-10-26,Standard,Delayed
3220,3396,Evri,2025-10-25,2025-10-26,Click & Collect,Delivered
3221,3397,DPD,2025-04-11,2025-04-13,Next Day,Delivered
3222,3398,Evri,2024-11-19,2024-11-20,Standard,Delivered
3223,3399,Yodel,2024-07-21,2024-07-25,Next Day,Delivered
3224,3400,Yodel,2025-12-01,2025-12-02,Click & Collect,Delivered
3225,3401,Yodel,2025-12-29,2025-12-31,Standard,In Transit
3226,3402,Evri,2025-06-06,2025-06-07,Click & Collect,Delivered
3227,3403,Yodel,2024-09-07,,Click & Collect,Delivered
3228,3404,Evri,2024-02-24,2024-02-25,Next Day,Delivered
3229,3405,Yodel,2025-04-15,2025-04-16,Click & Collect,Delivered
3230,3407,Evri,2024-06-29,2024-07-01,Click & Collect,Delivered
3231,3408,Yodel,2025-02-21,2025-02-22,Standard,Delivered
3232,3409,Evri,2024-01-11,2024-01-15,Standard,In Transit
3233,3410,DPD,2024-01-20,2024-01-23,Click & Collect,Delivered
3234,3411,DPD,2024-09-12,,Standard,Delivered
3235,3412,Yodel,2025-04-28,2025-04-30,Standard,Delivered
3236,3413,Yodel,2025-07-07,2025-07-08,Click & Collect,In Transit
3237,3414,Yodel,2025-04-15,2025-04-17,Next Day,In Transit
3238,3415,DPD,2024-12-09,2024-12-10,Next Day,Delivered
3239,3416,DPD,2024-05-11,2024-05-12,Standard,In Transit
3240,3417,Yodel,2025-02-02,2025-02-03,Standard,Delivered
3241,3418,DPD,2025-02-26,2025-03-01,Standard,Delivered
3242,3419,Evri,2024-10-23,2024-10-24,Click & Collect,Delivered
3243,3420,DPD,2024-08-08,2024-08-10,Click & Collect,Delivered
3244,3421,Evri,2024-12-22,2024-12-23,Standard,Delivered
3245,3422,Evri,2024-06-26,2024-06-27,Next Day,Delivered
3246,3423,Yodel,2025-04-07,2025-04-09,Click & Collect,Delivered
3247,3424,Evri,2025-12-04,2025-12-06,Next Day,Delayed
3248,3425,Evri,2024-01-24,2024-01-25,Click & Collect,Delayed
3249,3426,Yodel,2024-10-16,2024-10-17,Standard,Delivered
3250,3427,Royal Mail,2025-08-06,2025-08-08,Standard,Delivered
3251,3428,Evri,2025-07-29,2025-07-30,Next Day,Delivered
3252,3429,Evri,2025-03-08,2025-03-09,Click & Collect,In Transit
3253,3430,Royal Mail,2024-04-19,2024-04-20,Standard,Delivered
3254,3431,Royal Mail,2025-12-01,2025-12-02,Next Day,Delivered
3255,3432,Evri,2025-11-15,2025-11-18,Standard,Delayed
3256,3433,DPD,2025-07-23,2025-07-25,Click & Collect,Delivered
3257,3434,Royal Mail,2025-11-20,2025-11-21,Next Day,In Transit
3258,3435,Royal Mail,2024-11-26,2024-11-27,Standard,Delayed
3259,3436,DPD,2024-09-05,2024-09-07,Next Day,Delivered
3260,3437,Royal Mail,2025-05-08,2025-05-09,Next Day,Delivered
3261,3438,Royal Mail,2025-08-06,,Standard,Delivered
3262,3439,DPD,2025-11-23,2025-11-24,Standard,Delivered
3263,3440,Yodel,2024-06-08,2024-06-09,Click & Collect,Delayed
3264,3441,Royal Mail,2025-01-18,2025-01-20,Click & Collect,Delivered
3265,3442,Evri,2025-11-17,2025-11-19,Standard,Delivered
3266,3443,Royal Mail,2024-12-28,2024-12-30,Next Day,In Transit
3267,3444,Yodel,2025-09-30,2025-10-04,Click & Collect,Delayed
3268,3445,Yodel,2025-09-27,2025-09-28,Click & Collect,Delivered
3269,3446,Yodel,2024-05-04,2024-05-07,Click & Collect,Delivered
3270,3447,Yodel,2025-03-30,2025-04-01,Click & Collect,In Transit
3271,3448,Yodel,2025-01-13,2025-01-14,Next Day,Lost
3272,3449,DPD,2024-09-10,2024-09-12,Next Day,Delayed
3273,3450,DPD,2025-08-23,2025-08-25,Next Day,Delivered
3274,3451,Royal Mail,2025-06-06,2025-06-09,Standard,In Transit
3275,3452,Evri,2024-05-05,,Click & Collect,Delivered
3276,3453,Royal Mail,2024-02-19,2024-02-20,Click & Collect,Delivered
3277,3454,Royal Mail,2025-10-14,2025-10-18,Next Day,Delivered
3278,3455,Royal Mail,2025-01-26,2025-01-28,Next Day,Delivered
3279,3456,Yodel,2024-06-23,2024-06-24,Click & Collect,Delivered
3280,3457,Yodel,2025-05-16,2025-05-19,Standard,Delivered
3281,3458,Royal Mail,2025-02-15,2025-02-16,Click & Collect,Delayed
3282,3460,DPD,2025-11-03,2025-11-04,Click & Collect,Delivered
3283,3461,Yodel,2025-07-30,2025-08-01,Standard,Delivered
3284,3462,DPD,2025-05-23,2025-05-25,Standard,Delivered
3285,3463,DPD,2024-06-04,2024-06-07,Standard,Delivered
3286,3464,DPD,2025-02-02,2025-02-03,Click & Collect,Delivered
3287,3465,Yodel,2025-09-27,2025-09-28,Next Day,Delivered
3288,3466,Yodel,2025-05-06,,Standard,Delivered
3289,3467,Yodel,2024-02-12,2024-02-16,Next Day,Delivered
3290,3468,Royal Mail,2024-04-30,2024-05-01,Next Day,In Transit
3291,3469,Yodel,2025-12-05,2025-12-07,Next Day,Delivered
3292,3470,Yodel,2025-06-17,2025-06-18,Next Day,Delivered
3293,3471,DPD,2024-05-12,2024-05-14,Standard,Delivered
3294,3472,Yodel,2025-04-16,2025-04-17,Standard,Delivered
3295,3473,Yodel,2024-07-17,2024-07-20,Standard,In Transit
3296,3474,Royal Mail,2025-05-05,2025-05-08,Standard,Delivered
3297,3475,DPD,2025-11-21,2025-11-22,Click & Collect,Delivered
3298,3476,DPD,2025-03-27,2025-03-28,Standard,Delivered
3299,3477,Evri,2024-01-24,2024-01-26,Standard,Delivered
3300,3478,Evri,2025-11-24,2025-11-25,Next Day,Delayed
3301,3479,DPD,2025-10-04,2025-10-06,Next Day,Delivered
3302,3480,Yodel,2025-11-16,2025-11-18,Standard,Delivered
3303,3481,Evri,2025-05-25,2025-05-28,Next Day,Delivered
3304,3482,Yodel,2025-08-31,2025-09-01,Standard,Delivered
3305,3483,Yodel,2025-10-03,2025-10-04,Click & Collect,Delivered
3306,3484,Evri,2025-04-29,2025-05-02,Standard,In Transit
3307,3485,Yodel,2025-10-12,,Standard,Delivered
3308,3486,DPD,2025-08-08,2025-08-09,Standard,In Transit
3309,3487,Royal Mail,2025-09-07,2025-09-09,Standard,In Transit
3310,3488,Evri,2024-06-14,2024-06-16,Standard,Delivered
3311,3489,Yodel,2025-08-04,2025-08-08,Next Day,In Transit
3312,3490,Yodel,2025-02-25,2025-02-27,Click & Collect,Delivered
3313,3491,Evri,2024-12-06,2024-12-08,Next Day,Delivered
3314,3492,DPD,2024-03-13,,Standard,Delayed
3315,3493,Evri,2025-11-20,2025-11-21,Click & Collect,Delivered
3316,3494,Royal Mail,2025-07-13,2025-07-14,Standard,Delivered
3317,3496,DPD,2025-06-21,,Click & Collect,Delivered
3318,3497,DPD,2025-03-26,2025-03-27,Click & Collect,Delivered
3319,3498,Evri,2024-05-28,2024-05-30,Standard,Delivered
3320,3499,Evri,2025-05-29,2025-05-30,Standard,Delivered
3321,3500,Yodel,2024-12-21,2024-12-22,Next Day,Delivered
3322,3501,Yodel,2025-04-25,2025-04-28,Next Day,Delivered
3323,3502,Evri,2024-01-02,2024-01-03,Standard,Delivered
3324,3503,Evri,2024-07-04,2024-07-06,Next Day,Delayed
3325,3504,Yodel,2025-04-01,2025-04-05,Click & Collect,Delivered
3326,3505,Royal Mail,2024-10-22,2024-10-26,Next Day,Delivered
3327,3506,Royal Mail,2024-08-03,,Click & Collect,Delivered
3328,3507,Royal Mail,2025-07-02,2025-07-03,Standard,Delivered
3329,3508,Yodel,2025-01-25,2025-01-28,Standard,Delivered
3330,3509,Royal Mail,2025-02-18,2025-02-19,Next Day,Delivered
3331,3510,DPD,2025-01-20,2025-01-24,Click & Collect,Delivered
3332,3511,Evri,2024-11-20,2024-11-21,Next Day,Delivered
3333,3512,Royal Mail,2024-07-17,2024-07-18,Standard,Delivered
3334,3513,Royal Mail,2024-09-24,2024-09-25,Click & Collect,Delivered
3335,3514,Yodel,2024-11-04,2024-11-07,Next Day,Delivered
3336,3515,DPD,2025-03-29,2025-03-30,Click & Collect,Delivered
3337,3516,DPD,2025-07-04,2025-07-06,Next Day,In Transit
3338,3517,DPD,2025-03-13,2025-03-14,Next Day,Delivered
3339,3518,Yodel,2025-01-24,2025-01-26,Standard,Delivered
3340,3519,Yodel,2025-04-01,2025-04-03,Click & Collect,Delivered
3341,3520,Evri,2024-02-20,2024-02-22,Next Day,Delivered
3342,3521,Royal Mail,2025-02-04,2025-02-07,Standard,Delayed
3343,3522,Royal Mail,2025-07-12,2025-07-14,Standard,Delivered
3344,3523,Yodel,2025-07-09,2025-07-11,Click & Collect,Delivered
3345,3524,Yodel,2024-05-20,2024-05-21,Click & Collect,Delivered
3346,3525,Evri,2024-11-24,,Click & Collect,Delivered
3347,3526,Royal Mail,2025-08-29,2025-08-30,Next Day,Delivered
3348,3527,Yodel,2024-12-30,2024-12-31,Click & Collect,Delivered
3349,3528,Yodel,2024-02-05,2024-02-08,Standard,Delivered
3350,3529,Evri,2025-07-21,2025-07-22,Next Day,Delivered
3351,3530,Evri,2024-08-22,2024-08-23,Standard,Delivered
3352,3531,Yodel,2024-12-07,2024-12-08,Click & Collect,Delivered
3353,3532,Evri,2024-03-23,2024-03-25,Click & Collect,Delayed
3354,3533,Evri,2024-11-09,,Standard,Delivered
3355,3534,Royal Mail,2025-02-04,2025-02-06,Standard,Delivered
3356,3535,Yodel,2025-01-02,2025-01-04,Standard,Delivered
3357,3536,Evri,2025-03-10,2025-03-13,Click & Collect,Delivered
3358,3537,Evri,2025-03-13,2025-03-15,Click & Collect,In Transit
3359,3538,Evri,2025-09-05,2025-09-07,Standard,Delivered
3360,3539,Evri,2024-11-26,2024-11-27,Standard,Delivered
3361,3540,Royal Mail,2024-10-24,2024-10-26,Standard,In Transit
3362,3541,Yodel,2025-10-09,2025-10-10,Next Day,Delivered
3363,3542,Royal Mail,2024-10-09,2024-10-11,Click & Collect,Delayed
3364,3543,Yodel,2025-06-17,2025-06-20,Click & Collect,In Transit
3365,3544,Royal Mail,2024-04-18,2024-04-21,Standard,In Transit
3366,3545,Royal Mail,2024-01-22,2024-01-24,Next Day,Delayed
3367,3546,DPD,2025-04-10,2025-04-13,Standard,Delayed
3368,3547,Royal Mail,2024-07-19,2024-07-20,Click & Collect,Delivered
3369,3548,Evri,2024-02-29,2024-03-02,Standard,Delayed
3370,3549,DPD,2024-10-20,,Click & Collect,In Transit
3371,3550,Royal Mail,2024-05-19,,Standard,In Transit
3372,3551,Royal Mail,2025-10-29,,Next Day,Delivered
3373,3552,Evri,2025-12-04,2025-12-05,Standard,Delivered
3374,3553,DPD,2024-03-29,2024-03-31,Next Day,Delivered
3375,3554,Royal Mail,2025-12-25,2025-12-28,Click & Collect,Delivered
3376,3555,Yodel,2024-06-13,2024-06-14,Next Day,Delivered
3377,3556,Royal Mail,2025-11-14,2025-11-15,Click & Collect,Delivered
3378,3557,Royal Mail,2024-02-26,2024-02-27,Click & Collect,Delivered
3379,3558,DPD,2025-03-09,2025-03-10,Standard,Delivered
3380,3559,DPD,2025-04-12,2025-04-13,Standard,Delivered
3381,3560,Yodel,2024-04-10,2024-04-11,Standard,Delivered
3382,3561,Royal Mail,2024-11-14,2024-11-15,Next Day,Delivered
3383,3562,Yodel,2024-01-08,,Next Day,In Transit
3384,3563,Evri,2024-06-02,2024-06-03,Next Day,Delivered
3385,3564,Yodel,2024-02-16,2024-02-19,Standard,Delivered
3386,3566,Yodel,2024-11-15,2024-11-17,Standard,Delivered
3387,3567,Yodel,2025-07-20,2025-07-23,Click & Collect,Delivered
3388,3568,Royal Mail,2025-06-14,,Next Day,In Transit
3389,3569,DPD,2025-05-25,2025-05-28,Click & Collect,Delivered
3390,3570,Evri,2025-05-01,2025-05-03,Next Day,In Transit
3391,3571,Yodel,2024-10-30,2024-10-31,Standard,Delivered
3392,3572,Evri,2025-11-21,,Next Day,In Transit
3393,3573,Yodel,2024-05-27,2024-06-07,Click & Collect,Delivered
3394,3574,Evri,2025-06-19,,Next Day,In Transit
3395,3575,DPD,2024-05-28,2024-05-29,Standard,In Transit
3396,3576,Royal Mail,2024-04-16,2024-04-18,Click & Collect,Delivered
3397,3577,Royal Mail,2024-09-25,2024-09-26,Next Day,Delivered
3398,3578,Royal Mail,2025-01-18,2025-01-19,Next Day,Delayed
3399,3579,Yodel,2024-12-28,2024-12-30,Next Day,Delivered
3400,3580,Yodel,2024-09-18,2024-09-19,Click & Collect,Delivered
3401,3581,Evri,2025-04-18,2025-04-22,Next Day,In Transit
3402,3582,Yodel,2024-04-13,2024-04-15,Standard,Delivered
3403,3583,DPD,2025-03-28,2025-03-30,Standard,Delivered
3404,3584,DPD,2024-12-10,2024-12-12,Click & Collect,Delayed
3405,3585,Royal Mail,2024-12-29,2024-12-31,Click & Collect,Delivered
3406,3586,Royal Mail,2025-09-18,2025-09-19,Click & Collect,Delivered
3407,3587,DPD,2025-03-25,2025-03-30,Next Day,Delayed
3408,3588,Royal Mail,2025-02-03,2025-02-04,Next Day,Delivered
3409,3589,Evri,2024-09-12,2024-09-14,Standard,In Transit
3410,3590,Yodel,2025-08-14,2025-08-16,Standard,Delivered
3411,3591,Evri,2025-08-06,2025-08-07,Click & Collect,Delivered
3412,3592,Evri,2024-02-19,,Standard,Delivered
3413,3593,Yodel,2024-02-06,2024-02-08,Standard,Delivered
3414,3594,Evri,2024-12-12,2024-12-13,Click & Collect,Delivered
3415,3595,Yodel,2024-05-25,,Click & Collect,Delivered
3416,3597,Evri,2025-05-14,2025-05-17,Click & Collect,Delivered
3417,3598,Yodel,2024-03-08,2024-03-10,Standard,Delivered
3418,3599,DPD,2025-12-21,2025-12-23,Standard,Delivered
3419,3600,Royal Mail,2025-11-11,2025-11-14,Standard,In Transit
3420,3601,DPD,2024-06-27,2024-06-28,Standard,Lost
3421,3602,DPD,2024-10-10,2024-10-12,Standard,In Transit
3422,3604,Royal Mail,2024-03-13,2024-03-14,Click & Collect,Delayed
3423,3605,Evri,2024-12-01,2024-12-04,Standard,Delivered
3424,3606,Royal Mail,2024-08-19,2024-08-22,Next Day,Delayed
3425,3607,DPD,2025-03-11,2025-03-13,Click & Collect,Delayed
3426,3608,Royal Mail,2024-12-12,2024-12-13,Next Day,In Transit
3427,3609,DPD,2025-04-12,2025-04-13,Click & Collect,Delivered
3428,3610,Evri,2024-11-28,2024-12-01,Click & Collect,Delivered
3429,3611,Yodel,2024-12-08,2024-12-10,Next Day,Delivered
3430,3612,DPD,2025-11-01,2025-11-04,Next Day,Delivered
3431,3613,Royal Mail,2024-12-15,2024-12-16,Next Day,Delayed
3432,3614,Evri,2024-03-03,2024-03-04,Next Day,Delivered
3433,3615,DPD,2025-11-24,2025-11-25,Click & Collect,Delivered
3434,3616,Royal Mail,2025-09-04,2025-09-05,Next Day,Delayed
3435,3617,Royal Mail,2025-12-29,2025-12-30,Standard,Delivered
3436,3618,Yodel,2025-08-17,2025-08-18,Standard,Delayed
3437,3619,Royal Mail,2025-06-05,2025-06-07,Next Day,Delivered
3438,3620,Evri,2025-07-05,2025-07-06,Click & Collect,Delivered
3439,3621,Yodel,2025-08-04,2025-08-05,Next Day,Delivered
3440,3622,Evri,2025-06-18,2025-06-20,Next Day,Delivered
3441,3623,Yodel,2024-03-21,2024-03-25,Next Day,Delivered
3442,3624,Yodel,2025-10-18,2025-10-19,Standard,Delivered
3443,3625,Yodel,2024-08-04,2024-08-05,Standard,Delayed
3444,3626,Evri,2025-05-05,2025-05-07,Click & Collect,Delayed
3445,3627,Evri,2025-11-20,2025-11-27,Click & Collect,Delayed
3446,3628,Evri,2025-04-07,,Next Day,Delivered
3447,3629,Yodel,2024-12-02,2024-12-03,Click & Collect,Delivered
3448,3630,Yodel,2024-04-21,2024-04-24,Standard,Delivered
3449,3631,Yodel,2024-04-26,2024-04-29,Next Day,Delivered
3450,3632,Royal Mail,2025-03-20,2025-03-21,Next Day,Delivered
3451,3633,DPD,2025-04-10,2025-04-11,Standard,Delivered
3452,3634,Evri,2024-11-05,2024-11-07,Click & Collect,Delayed
3453,3635,DPD,2024-07-20,2024-07-23,Next Day,Delivered
3454,3636,Royal Mail,2025-03-01,2025-03-02,Click & Collect,Delivered
3455,3637,Royal Mail,2024-04-20,2024-04-21,Standard,In Transit
3456,3638,Yodel,2024-08-29,2024-09-01,Standard,Delivered
3457,3639,Royal Mail,2024-02-18,2024-02-19,Standard,In Transit
3458,3640,Royal Mail,2024-03-13,2024-03-15,Click & Collect,Delivered
3459,3641,Evri,2025-04-05,2025-04-07,Click & Collect,Delivered
3460,3642,DPD,2025-01-31,2025-02-01,Standard,Delivered
3461,3643,Royal Mail,2024-04-29,2024-05-02,Standard,In Transit
3462,3644,Evri,2024-10-07,2024-10-10,Next Day,Delivered
3463,3645,Royal Mail,2025-02-02,,Standard,Delivered
3464,3646,Royal Mail,2024-07-01,2024-07-07,Next Day,Delivered
3465,3647,Evri,2025-10-18,2025-10-19,Next Day,Delivered
3466,3648,DPD,2024-04-04,2024-04-05,Next Day,Delivered
3467,3649,DPD,2025-08-08,2025-08-11,Standard,Delivered
3468,3650,Royal Mail,2025-10-29,2025-10-31,Next Day,Delivered
3469,3651,Evri,2025-09-23,2025-09-25,Click & Collect,Delivered
3470,3652,DPD,2024-11-17,2024-11-18,Click & Collect,Delivered
3471,3653,Evri,2024-12-20,2024-12-21,Next Day,Delivered
3472,3654,Royal Mail,2024-10-30,2024-10-31,Standard,Lost
3473,3655,DPD,2025-11-07,2025-11-09,Standard,In Transit
3474,3656,Evri,2025-09-10,2025-09-12,Next Day,Delivered
3475,3657,DPD,2025-02-24,2025-02-25,Standard,Delivered
3476,3658,DPD,2024-05-16,2024-05-18,Click & Collect,Lost
3477,3659,Royal Mail,2024-06-02,2024-06-03,Standard,Delivered
3478,3660,DPD,2024-09-30,2024-10-03,Next Day,Delivered
3479,3661,DPD,2024-09-01,2024-09-04,Standard,Delivered
3480,3662,Royal Mail,2024-09-18,2024-09-19,Standard,Delivered
3481,3663,Royal Mail,2025-03-19,2025-03-20,Click & Collect,Delivered
3482,3664,Royal Mail,2024-10-18,2024-10-20,Standard,In Transit
3483,3665,Royal Mail,2025-04-09,2025-04-10,Click & Collect,Delayed
3484,3666,Yodel,2024-08-20,2024-08-21,Click & Collect,Delivered
3485,3667,Evri,2025-09-21,2025-09-23,Click & Collect,In Transit
3486,3668,Evri,2024-08-01,,Click & Collect,Delivered
3487,3669,DPD,2024-02-04,2024-02-06,Click & Collect,Delivered
3488,3670,Evri,2024-11-05,2024-11-06,Standard,Delivered
3489,3671,Yodel,2025-01-01,2025-01-02,Next Day,In Transit
3490,3672,Evri,2024-07-03,2024-07-04,Next Day,Delivered
3491,3673,Royal Mail,2025-07-05,2025-07-06,Standard,Delivered
3492,3674,DPD,2025-04-28,2025-04-29,Standard,Delivered
3493,3675,DPD,2025-08-01,2025-08-02,Next Day,Delayed
3494,3676,Yodel,2025-01-27,2025-01-30,Standard,Delivered
3495,3677,DPD,2025-04-29,2025-05-02,Standard,In Transit
3496,3678,Evri,2024-05-14,2024-05-15,Standard,Delayed
3497,3679,DPD,2024-09-08,2024-09-10,Next Day,Delayed
3498,3680,Royal Mail,2025-10-26,2025-10-27,Standard,In Transit
3499,3681,Royal Mail,2024-07-21,2024-07-22,Click & Collect,Delivered
3500,3682,Royal Mail,2025-09-03,2025-09-05,Next Day,Delivered
3501,3683,Royal Mail,2025-11-21,2025-11-23,Click & Collect,Delivered
3502,3684,Royal Mail,2024-08-13,2024-08-15,Standard,Delivered
3503,3685,Yodel,2025-05-23,2025-05-24,Next Day,Delayed
3504,3687,DPD,2024-11-16,,Click & Collect,Delivered
3505,3688,Yodel,2025-03-28,2025-03-31,Next Day,Delivered
3506,3689,Evri,2025-04-30,2025-05-01,Standard,Delivered
3507,3690,Yodel,2024-01-31,2024-02-05,Next Day,Delivered
3508,3691,Yodel,2024-11-16,2024-11-19,Standard,In Transit
3509,3692,Royal Mail,2025-08-13,2025-08-14,Click & Collect,Delivered
3510,3693,Royal Mail,2024-01-05,2024-01-08,Next Day,Delivered
3511,3694,Yodel,2024-08-28,2024-08-30,Standard,Delivered
3512,3695,Evri,2024-03-06,2024-03-08,Standard,Delivered
3513,3696,Royal Mail,2024-04-27,2024-04-28,Standard,Delivered
3514,3697,Evri,2025-07-17,2025-07-18,Standard,In Transit
3515,3698,Royal Mail,2025-03-05,,Standard,Delayed
3516,3699,Evri,2025-12-07,2025-12-11,Standard,Delivered
3517,3700,Royal Mail,2025-02-08,2025-02-12,Click & Collect,Delivered
3518,3701,Yodel,2024-06-16,,Click & Collect,Delivered
3519,3703,Royal Mail,2024-05-02,2024-05-05,Next Day,Delayed
3520,3704,Royal Mail,2025-09-21,2025-09-22,Click & Collect,Delivered
3521,3705,DPD,2024-06-27,2024-07-03,Click & Collect,Delivered
3522,3706,DPD,2024-01-07,,Click & Collect,Lost
3523,3707,Yodel,2025-08-07,2025-08-09,Standard,Delivered
3524,3708,Yodel,2024-07-01,2024-07-03,Click & Collect,Delivered
3525,3709,Royal Mail,2024-04-08,,Next Day,Delayed
3526,3711,Evri,2025-12-06,2025-12-07,Standard,Delayed
3527,3712,Yodel,2024-02-10,2024-02-12,Click & Collect,Delivered
3528,3713,Evri,2024-02-03,2024-02-05,Click & Collect,Delivered
3529,3714,DPD,2025-09-03,2025-09-08,Next Day,Delivered
3530,3715,Royal Mail,2025-05-13,2025-05-15,Click & Collect,Delayed
3531,3716,Evri,2025-05-11,2025-05-12,Click & Collect,Delivered
3532,3717,Evri,2024-09-25,,Standard,Delivered
3533,3718,Evri,2024-10-10,,Click & Collect,Delivered
3534,3719,DPD,2024-05-27,2024-05-28,Click & Collect,Delayed
3535,3720,Evri,2025-12-17,2025-12-18,Standard,Delivered
3536,3721,DPD,2025-08-05,2025-08-07,Next Day,Lost
3537,3722,DPD,2025-02-23,2025-02-24,Click & Collect,Delivered
3538,3723,Royal Mail,2025-09-25,2025-09-26,Standard,Delivered
3539,3724,Evri,2024-02-22,2024-02-23,Click & Collect,In Transit
3540,3725,Evri,2024-09-21,2024-09-22,Standard,Delivered
